Date & Time,Time,Permeate properties,,,,,Total Rej,Backwash water,Backwash (5 Nos),Reject water,,Reject water,Reject from membarne,,Tank ,Feed to membrane,,,Feed Inlet to recycle tank,,RO/BW
,Min,Mass(g),Time(s),Cond(ppm),Total Flow (L),Flow rate (LPH),lit, TDS (ppm),Volume (ml),Volume (ml),Recovery,TDS (ppm/ppt),TDS(ppm),Flow rate (LPH),TDS (ppm),TDS (ppm),Flow (LPH),Pressure (psig),Flow (LPH),TDS (ppm),Operation
24.03.2017 04:35 PM,2540,126,30.53,25,550,14.81,60.85,,59800,1050,90.03847098,,386,35,338,338,49.81,75,14.81,93,RO
24.03.2017 04:45 PM,2540,128,30.38,29,550,15.12,61.45,153,60400,1050,89.95011857,,317,35,307,307,50.12,75,15.12,92,RO
24.03.2017 04:55 PM,2550,131,31.29,24,553,15.03,61.45,,60400,1050,89.99918626,,370,35,324,324,50.03,75,15.03,92,RO
24.03.2017 05:05 PM,2560,127,30.34,25,555,15.02,61.45,,60400,1050,90.03163274,,389,35,336,336,50.02,75,15.02,92,RO
27.03.2017 09:04 AM,2560,128,31.03,35,555,14.81,62.05,148,61000,1050,89.94408881,,325,35,227,227,49.81,75,14.81,70,RO
27.03.2017 09:14 AM,2570,126,30.53,20,558,14.81,62.05,,61000,1050,89.99274252,,364,35,300,300,49.81,75,14.81,70,RO
27.03.2017 09:24 AM,2580,123,30.41,21,560,14.52,62.05,,61000,1050,90.02491761,,406,35,340,340,49.52,75,14.52,70,RO
27.03.2017 09:35 AM,2580,122,30.4,24,560,14.40,62.65,170,61600,1050,89.93816751,,332,35,270,270,49.40,75,14.40,70,RO
27.03.2017 09:45 AM,2590,122,31.07,24,563,14.09,62.65,,61600,1050,89.98641413,,380,35,328,328,49.09,75,14.09,69,RO
27.03.2017 09:55 AM,2600,119,30.63,24,565,13.94,62.65,,61600,1050,90.01832231,,417,35,363,363,48.94,75,13.94,69,RO
27.03.2017 10:20 AM,2600,127,30.31,26,565,15.04,63.25,147,62200,1050,89.93235177,,334,35,213,213,50.04,75,15.04,70,RO
27.03.2017 10:30 AM,2610,127,30.37,24,568,15.01,63.25,,62200,1050,89.98019802,,386,35,317,317,50.01,75,15.01,67,RO
27.03.2017 10:40 AM,2620,127,30.38,25,570,15.00,63.25,,62200,1050,90.01184366,,412,35,335,335,50.00,75,15.00,66,RO
27.03.2017 10:54 AM,2620,142,34.15,28,570,14.92,63.85,152,62800,1050,89.92663879,,344,35,264,264,49.92,75,14.92,68,RO
27.03.2017 11:04 AM,2630,125,30.35,23,573,14.78,63.85,,62800,1050,89.97409123,,376,35,300,300,49.78,75,14.78,67,RO
27.03.2017 11:14 AM,2640,124,30.41,24,575,14.64,63.85,,62800,1050,90.00547859,,418,35,340,340,49.64,75,14.64,66,RO
27.03.2017 11:25 AM,2640,130,30.43,27,575,15.33,64.45,159,63400,1050,89.92102588,,303,35,236,236,50.33,75,15.33,68,RO
27.03.2017 11:35 AM,2650,129,30.31,25,578,15.28,64.45,,63400,1050,89.9680909,,392,35,320,320,50.28,75,15.28,67,RO
27.03.2017 11:45 AM,2660,128,30.56,26,580,15.03,64.45,,63400,1050,89.99922414,,435,35,355,355,50.03,75,15.03,66,RO
27.03.2017 11:55 AM,2660,131,30.22,29,580,15.56,65.05,163,64000,1050,89.91551043,,316,35,291,291,50.56,75,15.56,68,RO
27.03.2017 12:05 PM,2670,133,30.97,23,583,15.41,65.05,,64000,1050,89.96219428,,377,35,306,306,50.41,75,15.41,67,RO
27.03.2017 12:15 PM,2670,129,30.46,25,585,15.20,65.05,,64000,1050,89.99307746,,422,35,342,342,50.20,75,15.20,68,RO
27.03.2017 01:45 PM,2670,131,30.31,33,585,15.51,65.65,176,64600,1050,89.91008991,,364,35,288,288,50.51,75,15.51,72,RO
27.03.2017 01:55 PM,2680,129,30.28,24,588,15.29,65.65,,64600,1050,89.95639868,,387,35,309,309,50.29,75,15.29,68,RO
27.03.2017 02:05 PM,2690,131,30.84,28,590,15.25,65.65,,64600,1050,89.98703577,,453,35,369,369,50.25,75,15.25,68,RO
27.03.2017 02:20 PM,2690,130,30.31,31,590,15.39,66.25,165,65200,1050,89.9047619,,347,35,283,283,50.39,75,15.39,70,RO
27.03.2017 02:30 PM,2700,129,30.38,25,593,15.24,66.25,,65200,1050,89.95070155,,402,35,325,325,50.24,75,15.24,69,RO
27.03.2017 02:40 PM,2710,129,30.47,26,595,15.20,66.25,,65200,1050,89.98109641,,425,35,352,352,50.20,75,15.20,69,RO
27.03.2017 03:00 PM,2710,132,30.31,30,595,15.63,66.85,166,65800,1050,89.89952406,,378,35,241,241,50.63,75,15.63,99,RO
27.03.2017 03:10 PM,2720,127,30.75,27,598,14.82,66.85,,65800,1050,89.9451004,,414,35,353,353,49.82,75,14.82,82,RO
27.03.2017 03:20 PM,2730,125,30.31,27,600,14.80,66.85,,65800,1050,89.9752568,,434,35,375,375,49.80,75,14.80,85,RO
27.03.2017 03:30 PM,2730,130,30.25,29,600,15.42,67.45,163,66400,1050,89.89437411,,340,35,270,270,50.42,75,15.42,95,RO
27.03.2017 03:40 PM,2740,130,30.69,25,603,15.20,67.45,,66400,1050,89.93959281,,398,35,337,337,50.20,75,15.20,98,RO
27.03.2017 03:50 PM,2750,127,30.41,27,605,14.99,67.45,,66400,1050,89.96951446,,438,35,370,370,49.99,75,14.99,99,RO
27.03.2017 04:55 PM,2750,153,35.28,32,605,15.57,68.05,149,67000,1050,89.88930986,,361,35,310,310,50.57,75,15.57,73,RO
27.03.2017 05:05 PM,2760,130,30.34,25,608,15.38,68.05,,67000,1050,89.93417647,,398,35,326,326,50.38,75,15.38,71,RO
27.03.2017 05:15 PM,2770,131,30.35,27,610,15.49,68.05,,67000,1050,89.96386697,,440,35,365,365,50.49,75,15.49,70,RO
28.03.2017 09:10 AM,2770,127,30.31,26,610,15.04,68.65,163,67600,1050,89.88432918,,303,35,236,236,50.04,75,15.04,66,RO
28.03.2017 09:20 AM,2780,127,30.37,24,613,15.01,68.65,,67600,1050,89.92884912,,392,35,320,320,50.01,75,15.01,65,RO
28.03.2017 09:30 AM,2790,126,30.38,25,615,14.89,68.65,,67600,1050,89.958312,,435,35,355,355,49.89,75,14.89,65,RO
28.03.2017 09:45 AM,2790,126,30.34,25,615,14.91,69.25,160,68200,1050,89.87943003,,319,35,220,220,49.91,75,14.91,65,RO
28.03.2017 09:55 AM,2800,127,30.35,21,618,15.02,69.25,,68200,1050,89.92360858,,375,35,284,284,50.02,75,15.02,63,RO
28.03.2017 10:05 AM,2810,126,30.37,22,620,14.89,69.25,,68200,1050,89.9528473,,409,35,315,315,49.89,75,14.89,61,RO
28.03.2017 10:20 AM,2810,121,30.31,32,620,14.33,69.85,164,68800,1050,89.87461042,,392,35,230,230,49.33,75,14.33,64,RO
28.03.2017 10:30 AM,2820,122,30.87,24,623,14.18,69.85,,68800,1050,89.91845277,,411,35,308,308,49.18,75,14.18,63,RO
28.03.2017 10:40 AM,2830,113,30.47,26,625,13.31,69.85,,68800,1050,89.94747068,,430,35,328,328,48.31,75,13.31,64,RO
28.03.2017 11:00 AM,2830,112,30.34,26,625,13.25,70.45,159,69400,1050,89.86986843,,305,35,284,284,48.25,75,13.25,63,RO
28.03.2017 11:10 AM,2840,122,30.54,38,628,14.34,70.45,,69400,1050,89.91337963,,391,35,301,301,49.34,75,14.34,65,RO
28.03.2017 11:20 AM,2850,119,30.47,30,630,14.02,70.45,,69400,1050,89.94218003,,402,35,335,335,49.02,75,14.02,65,RO
28.03.2017 11:35 AM,2850,119,30.69,32,630,13.92,71.05,161,70000,1050,89.8652022,,339,35,224,224,48.92,75,13.92,64,RO
28.03.2017 11:45 AM,2860,118,30.47,32,633,13.90,71.05,,70000,1050,89.90838719,,424,35,327,327,48.90,75,13.90,64,RO
28.03.2017 11:55 AM,2870,120,30.4,36,635,14.17,71.05,,70000,1050,89.9369733,,445,35,347,347,49.17,75,14.17,65,RO
29.03.2017 09:10 AM,2870,121,30.35,37,635,14.31,71.65,176,70600,1050,89.86060992,,450,30,154,154,44.31,75,14.31,74,RO
29.03.2017 09:20 AM,2880,125,30.44,16,638,14.74,71.65,,70600,1050,89.90347354,,343,30,238,238,44.74,75,14.74,70,RO
29.03.2017 09:30 AM,2890,128,30.4,20,640,15.11,71.65,,70600,1050,89.93184852,,412,30,304,304,45.11,75,15.11,69,RO
29.03.2017 09:41 AM,2890,128,30.38,23,640,15.12,72.25,163,71200,1050,89.85608986,,308,35,220,220,50.12,75,15.12,70,RO
29.03.2017 09:51 AM,2900,147,36.34,20,643,14.52,72.25,,71200,1050,89.89863684,,373,35,284,284,49.52,75,14.52,69,RO
29.03.2017 10:01 AM,2910,143,35.53,22,645,14.45,72.25,,71200,1050,89.92680376,,419,35,325,325,49.45,75,14.45,69,RO
29.03.2017 10:45 AM,2910,129,30.35,24,645,15.26,72.85,150,71800,1050,89.85164031,,299,35,220,220,50.26,75,15.26,73,RO
29.03.2017 10:55 AM,2920,147,35.34,23,648,14.93,72.85,,71800,1050,89.89387529,,372,35,294,294,49.93,75,14.93,70,RO
29.03.2017 11:05 AM,2930,139,35.72,25,650,13.97,72.85,,71800,1050,89.92183717,,415,35,325,325,48.97,75,13.97,70,RO
31.03.2017 10:57 AM,2930,135,35.53,73,650,13.64,73.45,164,72400,1050,89.84725966,,353,35,236,236,48.64,75,13.64,77,RO
31.03.2017 11:07 AM,2940,143,35.53,21,653,14.45,73.45,,72400,1050,89.88918714,,398,35,302,302,49.45,75,14.45,73,RO
31.03.2017 11:17 AM,2950,135,35.53,23,655,13.64,73.45,,72400,1050,89.91694694,,451,35,357,357,48.64,75,13.64,72,RO
31.03.2017 11:44 AM,2950,140,35.37,28,655,14.21,74.05,164,73000,1050,89.8429463,,367,35,220,220,49.21,75,14.21,74,RO
31.03.2017 11:54 AM,2960,142,35.34,24,658,14.42,74.05,,73000,1050,89.88457073,,412,35,320,320,49.42,75,14.42,73,RO
31.03.2017 12:04 PM,2970,140,35.4,25,660,14.19,74.05,,73000,1050,89.91213133,,430,35,333,333,49.19,75,14.19,73,RO
31.03.2017 12:26 PM,2970,144,35.88,34,660,14.40,74.65,194,73600,1050,89.8386987,,422,35,331,331,49.40,75,14.40,74,RO
31.03.2017 12:36 PM,2980,143,35.85,26,663,14.32,74.65,,73600,1050,89.8800244,,439,35,347,347,49.32,75,14.32,72,RO
31.03.2017 12:46 PM,2990,140,35.34,26,665,14.22,74.65,,73600,1050,89.90738863,,451,35,363,363,49.22,75,14.22,72,RO
31.03.2017 02:12 PM,2990,144,35.44,32,665,14.58,75.25,168,74200,1050,89.83451537,,362,35,260,260,49.58,75,14.58,74,RO
31.03.2017 02:22 PM,3000,150,37.71,25,668,14.28,75.25,,74200,1050,89.87554659,,428,35,322,322,49.28,75,14.28,70,RO
31.03.2017 02:32 PM,3010,138,35.57,25,670,13.92,75.25,,74200,1050,89.90271721,,434,35,329,329,48.92,75,13.92,71,RO
31.03.2017 02:52 PM,3010,141,35.32,29,670,14.33,75.85,159,74800,1050,89.83039485,,374,35,270,270,49.33,75,14.33,71,RO
31.03.2017 03:02 PM,3020,139,35.41,25,673,14.09,75.85,,74800,1050,89.87113574,,387,35,288,288,49.09,75,14.09,71,RO
31.03.2017 03:12 PM,3030,157,40.31,25,675,13.98,75.85,,74800,1050,89.89811547,,417,35,312,312,48.98,75,13.98,72,RO
31.03.2017 03:33 PM,3030,167,43.34,28,675,13.83,76.45,144,75400,1050,89.82633575,,338,35,250,250,48.83,75,13.83,72,RO
31.03.2017 03:43 PM,3040,155,35.44,24,678,15.70,76.45,,75400,1050,89.86679038,,401,35,290,290,50.70,75,15.70,71,RO
31.03.2017 03:53 PM,3050,153,35.57,28,680,15.44,76.45,,75400,1050,89.89358186,,463,35,336,336,50.44,75,15.44,72,RO
31.03.2017 04:08 PM,3050,141,35.38,31,680,14.30,77.05,165,76000,1050,89.8223367,,327,35,284,284,49.30,75,14.30,73,RO
31.03.2017 04:18 PM,3060,138,35.4,24,683,13.99,77.05,,76000,1050,89.86250905,,401,35,313,313,48.99,75,13.99,71,RO
31.03.2017 04:28 PM,3070,137,35.41,25,685,13.89,77.05,,76000,1050,89.88911489,,444,35,348,348,48.89,75,13.89,71,RO
31.03.2017 04:45 PM,3070,141,36.03,30,685,14.05,77.65,165,76600,1050,89.81839638,,375,35,273,273,49.05,75,14.05,71,RO
31.03.2017 04:55 PM,3080,145,36.47,25,688,14.27,77.65,,76600,1050,89.85829034,,393,35,293,293,49.27,75,14.27,71,RO
31.03.2017 05:05 PM,3090,140,35.69,27,690,14.08,77.65,,76600,1050,89.88471309,,428,35,335,335,49.08,75,14.08,71,RO
03.04.2017 09:17 AM,3090,156,40.34,48,690,13.88,78.25,162,77200,1050,89.8145135,,324,35,22,22,48.88,75,13.88,71,RO
03.04.2017 09:27 AM,3100,160,35.72,19,693,16.08,78.25,,77200,1050,89.8541329,,376,35,265,265,51.08,75,16.08,69,RO
03.04.2017 09:37 AM,3110,130,35.4,19,695,13.18,78.25,,77200,1050,89.88037504,,388,35,323,323,48.18,75,13.18,69,RO
03.04.2017 09:47 AM,3110,150,35.5,22,695,15.17,78.85,162,77800,1050,89.81068683,,324,35,245,245,50.17,75,15.17,67,RO
03.04.2017 09:57 AM,3120,138,38.44,20,998,12.89,78.85,,77800,1050,92.67771742,,359,35,293,293,47.89,75,12.89,66,RO
03.04.2017 10:07 AM,3130,130,35.69,21,700,13.07,78.85,,77800,1050,89.87609938,,393,35,335,335,48.07,75,13.07,66,RO
03.04.2017 10:40 AM,3130,136,35.78,23,700,13.64,79.45,144,78400,1050,89.80691513,,312,35,220,220,48.64,75,13.64,66,RO
03.04.2017 10:50 AM,3140,133,35.5,24,703,13.45,79.45,,78400,1050,89.84599655,,390,35,299,299,48.45,75,13.45,66,RO
03.04.2017 11:00 AM,3150,133,35.56,24,705,13.42,79.45,,78400,1050,89.87188476,,402,35,335,335,48.42,75,13.42,65,RO
03.04.2017 11:13 AM,3150,134,35.5,26,705,13.55,80.05,149,79000,1050,89.80319725,,324,35,289,289,48.55,75,13.55,65,RO
03.04.2017 11:23 AM,3160,139,35.85,22,708,13.92,80.05,,79000,1050,89.8420151,,381,35,313,313,48.92,75,13.92,65,RO
03.04.2017 11:33 AM,3170,141,35.66,24,710,14.19,80.05,,79000,1050,89.86772989,,394,35,322,322,49.19,75,14.19,65,RO
03.04.2017 11:44 AM,3170,136,35.47,28,710,13.76,80.65,152,79600,1050,89.79953203,,329,35,258,258,48.76,75,13.76,65,RO
03.04.2017 11:54 AM,3180,134,35.47,25,713,13.56,80.65,,79600,1050,89.83808984,,368,35,305,305,48.56,75,13.56,65,RO
03.04.2017 12:04 PM,3190,134,35.43,25,715,13.57,80.65,,79600,1050,89.86363351,,386,35,320,320,48.57,75,13.57,64,RO
03.04.2017 12:19 PM,3190,137,35.66,27,715,13.79,81.25,149,80200,1050,89.79591837,,297,35,249,249,48.79,75,13.79,67,RO
03.04.2017 12:29 PM,3200,137,36.44,23,718,13.49,81.25,,80200,1050,89.83421958,,348,35,299,299,48.49,75,13.49,67,RO
03.04.2017 12:39 PM,3210,133,35.46,25,720,13.46,81.25,,80200,1050,89.85959438,,389,35,328,328,48.46,75,13.46,66,RO
03.04.2017 02:11 PM,3210,138,35.57,30,720,13.92,81.85,138,80800,1050,89.79235518,,325,35,257,257,48.92,75,13.92,69,RO
03.04.2017 02:21 PM,3220,135,35.66,26,723,13.59,81.85,,80800,1050,89.83040318,,384,35,292,292,48.59,75,13.59,68,RO
03.04.2017 02:31 PM,3230,135,35.63,25,725,13.60,81.85,,80800,1050,89.85561133,,390,35,325,325,48.60,75,13.60,68,RO
03.04.2017 02:45 PM,3230,138,35.78,27,725,13.84,82.45,147,81400,1050,89.78884141,,327,35,227,227,48.84,75,13.84,68,RO
03.04.2017 02:55 PM,3240,136,35.68,21,728,13.68,82.45,,81400,1050,89.82663952,,357,35,293,293,48.68,75,13.68,67,RO
03.04.2017 03:05 PM,3260,135,35.47,25,730,13.66,82.45,,81400,1050,89.85168318,,412,35,346,346,48.66,75,13.66,66,RO
03.04.2017 03:18 PM,3260,139,35.66,26,730,13.99,83.05,154,82000,1050,89.78537605,,305,35,271,271,48.99,75,13.99,67,RO
03.04.2017 03:28 PM,3270,139,36.06,24,733,13.84,83.05,,82000,1050,89.82292752,,361,35,301,301,48.84,75,13.84,66,RO
03.04.2017 03:38 PM,3280,135,35.41,27,735,13.68,83.05,,82000,1050,89.84780881,,413,35,348,348,48.68,75,13.68,66,RO
03.04.2017 04:37 PM,3280,140,35.75,33,735,14.06,83.65,156,82600,1050,89.7819581,,321,35,291,291,49.06,75,14.06,70,RO
03.04.2017 04:47 PM,3290,139,35.63,24,738,14.00,83.65,,82600,1050,89.81926611,,368,35,310,310,49.00,75,14.00,67,RO
03.04.2017 04:57 PM,3300,138,35.63,26,740,13.90,83.65,,82600,1050,89.84398713,,412,35,342,342,48.90,75,13.90,67,RO
04.04.2017 09:30 AM,3300,137,35.72,39,740,13.77,84.25,165,83200,1050,89.77858659,,329,35,212,212,48.77,75,13.77,65,RO
04.04.2017 09:40 AM,3310,132,35.53,21,743,13.33,84.25,,83200,1050,89.81565428,,343,35,244,244,48.33,75,13.33,62,RO
04.04.2017 09:50 AM,3320,152,37.75,22,745,14.45,84.25,,83200,1050,89.84021706,,358,35,266,266,49.45,75,14.45,64,RO
04.04.2017 10:00 AM,3320,135,35.62,24,745,13.60,84.85,152,83800,1050,89.77526059,,290,35,212,212,48.60,75,13.60,62,RO
04.04.2017 10:10 AM,3330,131,35.5,21,748,13.24,84.85,,83800,1050,89.81209101,,324,35,224,224,48.24,75,13.24,62,RO
04.04.2017 10:20 AM,3340,131,35.5,23,750,13.24,84.85,,83800,1050,89.83649757,,371,35,280,280,48.24,75,13.24,62,RO
04.04.2017 10:50 AM,3340,146,37.18,29,750,14.09,85.45,147,84400,1050,89.77197917,,234,35,167,167,49.09,75,14.09,63,RO
04.04.2017 11:00 AM,3350,140,35.87,18,753,14.01,85.45,,84400,1050,89.80857535,,277,35,200,200,49.01,75,14.01,62,RO
04.04.2017 11:10 AM,3360,138,35.75,22,755,13.85,85.45,,84400,1050,89.83282765,,341,35,251,251,48.85,75,13.85,62,RO
04.04.2017 11:25 AM,3360,138,35.72,27,755,13.87,86.05,140,85000,1050,89.76874145,,295,35,205,205,48.87,75,13.87,63,RO
04.04.2017 11:35 AM,3370,137,35.6,23,758,13.81,86.05,,85000,1050,89.80510633,,325,35,240,240,48.81,75,13.81,61,RO
04.04.2017 11:45 AM,3380,138,35.97,25,760,13.77,86.05,,85000,1050,89.82920631,,353,35,264,264,48.77,75,13.77,61,RO
04.04.2017 11:55 AM,3380,141,35.81,30,760,14.13,86.65,144,85600,1050,89.76554657,,284,35,221,221,49.13,75,14.13,62,RO
04.04.2017 12:05 PM,3390,142,37.72,24,763,13.51,86.65,,85600,1050,89.80168305,,336,35,256,256,48.51,75,13.51,62,RO
04.04.2017 12:15 PM,3400,134,35.94,25,765,13.38,86.65,,85600,1050,89.8256326,,359,35,270,270,48.38,75,13.38,61,RO
04.04.2017 02:35 PM,3400,136,35.78,34,765,13.64,87.25,145,86200,1050,89.76239366,,294,35,200,200,48.64,75,13.64,66,RO
04.04.2017 02:45 PM,3410,138,36.18,23,768,13.69,87.25,,86200,1050,89.79830459,,303,35,231,231,48.69,75,13.69,64,RO
04.04.2017 02:55 PM,3420,135,35.65,24,770,13.59,87.25,,86200,1050,89.82210557,,343,35,261,261,48.59,75,13.59,63,RO
04.04.2017 03:15 PM,3420,137,35.66,28,770,13.79,87.85,130,86800,1050,89.75928193,,285,35,201,201,48.79,75,13.79,65,RO
04.04.2017 03:25 PM,3430,136,35.6,23,773,13.71,87.85,,86800,1050,89.79497009,,318,35,235,235,48.71,75,13.71,63,RO
04.04.2017 03:35 PM,3440,135,35.5,26,775,13.65,87.85,,86800,1050,89.81862433,,371,35,281,281,48.65,75,13.65,64,RO
04.04.2017 03:49 PM,3440,156,40.38,28,775,13.87,88.45,143,87400,1050,89.75621055,,273,35,237,237,48.87,75,13.87,64,RO
04.04.2017 03:59 PM,3450,137,35.53,27,778,13.84,88.45,,87400,1050,89.79167869,,353,35,273,273,48.84,75,13.84,64,RO
04.04.2017 04:09 PM,3460,140,37.21,28,780,13.50,88.45,,87400,1050,89.81518798,,375,35,291,291,48.50,75,13.50,64,RO
04.04.2017 04:15 PM,3460,147,35.34,23,780,14.93,89.05,145,88000,1050,89.75317876,,299,35,220,220,49.93,75,14.93,64,RO
04.04.2017 04:25 PM,3470,139,35.72,25,783,13.97,89.05,,88000,1050,89.78842956,,372,35,294,294,48.97,75,13.97,64,RO
04.04.2017 04:35 PM,3480,135,35.53,73,785,13.64,89.05,,88000,1050,89.81179566,,415,35,325,325,48.64,75,13.64,64,RO
05.04.2017 09:30 AM,3480,132,35.72,32,785,13.26,89.65,150,88600,1050,89.75018579,,269,35,183,183,48.26,75,13.26,65,RO
05.04.2017 09:40 AM,3490,140,36.5,22,788,13.77,89.65,,88600,1050,89.7852219,,327,35,232,232,48.77,75,13.77,63,RO
05.04.2017 09:50 AM,3500,141,39.25,23,790,12.89,89.65,,88600,1050,89.80844654,,347,35,269,269,47.89,75,12.89,63,RO
05.04.2017 10:04 AM,3500,135,35.93,28,790,13.49,90.25,140,89200,1050,89.7472309,,287,35,214,214,48.49,75,13.49,63,RO
05.04.2017 10:14 AM,3510,133,35.71,26,793,13.37,90.25,,89200,1050,89.78205491,,347,35,272,272,48.37,75,13.37,62,RO
05.04.2017 10:24 AM,3520,132,35.47,27,795,13.36,90.25,,89200,1050,89.80513979,,362,35,280,280,48.36,75,13.36,62,RO
05.04.2017 10:55 AM,3520,136,35.47,28,795,13.76,90.85,133,89800,1050,89.74431337,,285,35,201,201,48.76,75,13.76,64,RO
05.04.2017 11:05 AM,3530,136,35.81,26,798,13.63,90.85,,89800,1050,89.77892783,,338,35,257,257,48.63,75,13.63,64,RO
05.04.2017 11:15 AM,3540,140,36.84,28,800,13.64,90.85,,89800,1050,89.80187461,,371,35,286,286,48.64,75,13.64,64,RO
05.04.2017 11:32 AM,3540,138,35.78,29,800,13.84,91.45,135,90400,1050,89.7414325,,269,35,189,189,48.84,75,13.84,63,RO
05.04.2017 11:42 AM,3550,147,38.41,26,803,13.74,91.45,,90400,1050,89.7758399,,346,35,264,264,48.74,75,13.74,62,RO
05.04.2017 11:52 AM,3560,135,35.44,26,805,13.67,91.45,,90400,1050,89.79865023,,362,35,274,274,48.67,75,13.67,62,RO
05.04.2017 12:09 PM,3560,140,35.72,29,805,14.07,92.05,135,91000,1050,89.73858759,,311,35,229,229,49.07,75,14.07,62,RO
05.04.2017 12:19 PM,3570,137,35.69,25,808,13.78,92.05,,91000,1050,89.7727904,,336,35,252,252,48.78,75,13.78,62,RO
05.04.2017 12:29 PM,3580,135,35.6,27,810,13.61,92.05,,91000,1050,89.79546588,,382,35,292,292,48.61,75,13.61,62,RO
05.04.2017 02:00 PM,3580,138,35.84,31,810,13.82,92.65,146,91600,1050,89.73577799,,267,35,217,217,48.82,75,13.82,66,RO
05.04.2017 02:10 PM,3590,137,35.6,26,813,13.81,92.65,,91600,1050,89.76977861,,336,35,256,256,48.81,75,13.81,62,RO
05.04.2017 02:20 PM,3600,150,39.16,28,815,13.75,92.65,,91600,1050,89.79232083,,367,35,277,277,48.75,75,13.75,62,RO
05.04.2017 02:35 PM,3600,140,35.71,29,815,14.07,93.25,136,92200,1050,89.73300303,,270,35,201,201,49.07,75,14.07,63,RO
05.04.2017 02:45 PM,3610,147,37.5,28,818,14.07,93.25,,92200,1050,89.76680384,,334,35,249,249,49.07,75,14.07,61,RO
05.04.2017 02:55 PM,3620,138,35.44,27,820,13.98,93.25,,92200,1050,89.78921434,,365,35,277,277,48.98,75,13.98,61,RO
05.04.2017 03:08 PM,3620,141,35.84,28,820,14.12,93.85,136,92800,1050,89.73026208,,266,35,170,170,49.12,75,14.12,63,RO
05.04.2017 03:18 PM,3630,140,35.5,25,823,14.15,93.85,,92800,1050,89.76386541,,338,35,257,257,49.15,75,14.15,61,RO
05.04.2017 03:28 PM,3640,138,35.28,26,825,14.04,93.85,,92800,1050,89.78614573,,361,35,273,273,49.04,75,14.04,61,RO
05.04.2017 03:40 PM,3640,141,35.59,26,825,14.22,94.45,137,93400,1050,89.72755452,,285,35,177,177,49.22,75,14.22,62,RO
05.04.2017 03:50 PM,3650,142,35.78,25,828,14.24,94.45,,93400,1050,89.76096265,,331,35,248,248,49.24,75,14.24,61,RO
05.04.2017 04:00 PM,3660,140,35.63,28,830,14.10,94.45,,93400,1050,89.78311428,,370,35,283,283,49.10,75,14.10,62,RO
05.04.2017 04:27 PM,3660,143,35.56,31,830,14.43,95.05,134,94000,1050,89.72487974,,291,35,187,187,49.43,75,14.43,64,RO
05.04.2017 04:37 PM,3670,143,35.47,25,833,14.47,95.05,,94000,1050,89.75809493,,336,35,250,250,49.47,75,14.47,62,RO
05.04.2017 04:47 PM,3680,164,41.13,27,835,14.31,95.05,,94000,1050,89.78011935,,368,35,280,280,49.31,75,14.31,62,RO
06.04.2017 09:37 AM,3680,124,37.63,41,835,11.83,95.65,136,94600,1050,89.72223715,,197,35,130,130,46.83,75,11.83,64,RO
06.04.2017 09:47 AM,3690,137,35.53,17,838,13.84,95.65,,94600,1050,89.75526161,,255,35,192,192,48.84,75,13.84,65,RO
06.04.2017 09:57 AM,3700,137,35.47,20,840,13.86,95.65,,94600,1050,89.77716026,,305,35,222,222,48.86,75,13.86,64,RO
06.04.2017 10:08 AM,3700,157,39.41,23,840,14.30,96.25,133,95200,1050,89.71962617,,263,35,198,198,49.30,75,14.30,64,RO
06.04.2017 10:18 AM,3710,153,39.03,24,843,14.07,96.25,,95200,1050,89.75246207,,322,35,239,239,49.07,75,14.07,64,RO
06.04.2017 10:28 AM,3720,139,35.56,25,845,14.03,96.25,,95200,1050,89.77423639,,343,35,256,256,49.03,75,14.03,63,RO
06.04.2017 10:40 AM,3720,149,36.47,29,845,14.66,96.85,141,95800,1050,89.71704624,,285,35,199,199,49.66,75,14.66,63,RO
06.04.2017 10:50 AM,3730,144,35.46,22,848,14.58,96.85,,95800,1050,89.74969572,,310,35,225,225,49.58,75,14.58,63,RO
06.04.2017 11:00 AM,3740,141,35.31,24,850,14.33,96.85,,95800,1050,89.7713471,,339,35,259,259,49.33,75,14.33,63,RO
06.04.2017 11:32 AM,3740,143,35.41,28,850,14.49,97.45,137,96400,1050,89.71449681,,225,35,161,161,49.49,75,14.49,65,RO
06.04.2017 11:42 AM,3750,142,35.37,25,853,14.41,97.45,,96400,1050,89.74696197,,348,35,263,263,49.41,75,14.41,63,RO
06.04.2017 11:52 AM,3760,141,35.53,26,855,14.24,97.45,,96400,1050,89.76849178,,374,35,275,275,49.24,75,14.24,63,RO
06.04.2017 12:07 PM,3760,163,40.31,27,855,14.51,98.05,142,97000,1050,89.71197734,,270,35,185,185,49.51,75,14.51,64,RO
06.04.2017 12:17 PM,3770,140,35.47,28,858,14.17,98.05,,97000,1050,89.74426024,,345,35,253,253,49.17,75,14.17,63,RO
06.04.2017 12:27 PM,3780,150,37.88,29,860,14.21,98.05,,97000,1050,89.76566985,,393,35,307,307,49.21,75,14.21,62,RO
06.04.2017 02:05 PM,3780,141,35.4,30,860,14.30,98.65,140,97600,1050,89.7094873,,300,35,199,199,49.30,75,14.30,66,RO
06.04.2017 02:15 PM,3790,140,35.45,26,863,14.17,98.65,,97600,1050,89.74158998,,330,35,248,248,49.17,75,14.17,67,RO
06.04.2017 02:25 PM,3800,141,35.41,28,865,14.29,98.65,,97600,1050,89.76288071,,369,35,300,300,49.29,75,14.29,66,RO
